timestamp_utc,local_date,local_hour,local_time_end,delivery_date,hour_ending,repeated_hour_flag,dam_lz_houston_usd_per_mwh,erco_solar_generation_mwh,erco_wind_generation_mwh,erco_consumed_co2_intensity_lbs_per_kwh
2025-01-10T02:00:00Z,2025-01-09,20,20:00:00,2025-01-09,20:00,N,49.92,1.0,10125.0,0.9538671202143945
2025-01-10T03:00:00Z,2025-01-09,21,21:00:00,2025-01-09,21:00,N,45.86,1.0,10982.0,0.9569541169634679
2025-01-10T04:00:00Z,2025-01-09,22,22:00:00,2025-01-09,22:00,N,42.13,1.0,9993.0,0.9721521804266978
2025-01-10T05:00:00Z,2025-01-09,23,23:00:00,2025-01-09,23:00,N,30.01,1.0,10324.0,0.9750415620899776
2025-01-10T06:00:00Z,2025-01-09,24,00:00:00,2025-01-09,24:00,N,26.71,1.0,12169.0,0.9424254210128735
2025-01-10T07:00:00Z,2025-01-10,1,01:00:00,2025-01-10,01:00,N,30.26,1.0,14382.0,0.9000685585779917
2025-01-10T08:00:00Z,2025-01-10,2,02:00:00,2025-01-10,02:00,N,26.43,1.0,16131.0,0.8705751462646836
2025-01-10T09:00:00Z,2025-01-10,3,03:00:00,2025-01-10,03:00,N,24.17,1.0,17568.0,0.8412173814588708
2025-01-10T10:00:00Z,2025-01-10,4,04:00:00,2025-01-10,04:00,N,23.08,1.0,19334.0,0.7970189868616419
2025-01-10T11:00:00Z,2025-01-10,5,05:00:00,2025-01-10,05:00,N,23.31,1.0,20426.0,0.7723534872386406
2025-01-10T12:00:00Z,2025-01-10,6,06:00:00,2025-01-10,06:00,N,25.85,1.0,21506.0,0.7590524536423653
2025-01-10T13:00:00Z,2025-01-10,7,07:00:00,2025-01-10,07:00,N,31.32,1.0,22737.0,0.7504299687032915
2025-01-10T14:00:00Z,2025-01-10,8,08:00:00,2025-01-10,08:00,N,32.78,65.0,23533.0,0.7291916854902554
2025-01-10T15:00:00Z,2025-01-10,9,09:00:00,2025-01-10,09:00,N,29.3,2418.0,23272.0,0.7015100253415846
2025-01-10T16:00:00Z,2025-01-10,10,10:00:00,2025-01-10,10:00,N,25.62,6924.0,23110.0,0.6257059244956101
2025-01-10T17:00:00Z,2025-01-10,11,11:00:00,2025-01-10,11:00,N,23.96,9112.0,22475.0,0.5980670274183396
2025-01-10T18:00:00Z,2025-01-10,12,12:00:00,2025-01-10,12:00,N,22.61,9986.0,21882.0,0.5985422513351524
2025-01-10T19:00:00Z,2025-01-10,13,13:00:00,2025-01-10,13:00,N,21.01,9872.0,22381.0,0.5759798079081709
2025-01-10T20:00:00Z,2025-01-10,14,14:00:00,2025-01-10,14:00,N,20.46,9202.0,22785.0,0.5769401332585599
2025-01-10T21:00:00Z,2025-01-10,15,15:00:00,2025-01-10,15:00,N,19.98,9401.0,22191.0,0.5764201821661713
2025-01-10T22:00:00Z,2025-01-10,16,16:00:00,2025-01-10,16:00,N,19.53,10549.0,19397.0,0.6128492030271693
2025-01-10T23:00:00Z,2025-01-10,17,17:00:00,2025-01-10,17:00,N,24.52,8833.0,16134.0,0.7154510901754539
2025-01-11T00:00:00Z,2025-01-10,18,18:00:00,2025-01-10,18:00,N,48.95,1994.0,12289.0,0.8873315866618304
2025-01-11T01:00:00Z,2025-01-10,19,19:00:00,2025-01-10,19:00,N,56.31,2.0,10792.0,0.9363308922828194
2025-01-11T02:00:00Z,2025-01-10,20,20:00:00,2025-01-10,20:00,N,54.41,1.0,11285.0,0.9405367598942092
2025-01-11T03:00:00Z,2025-01-10,21,21:00:00,2025-01-10,21:00,N,44.76,1.0,11418.0,0.9360065172275257
2025-01-11T04:00:00Z,2025-01-10,22,22:00:00,2025-01-10,22:00,N,41.93,1.0,11522.0,0.9373922282681691
2025-01-11T05:00:00Z,2025-01-10,23,23:00:00,2025-01-10,23:00,N,32.28,1.0,12008.0,0.931534899197829
2025-01-11T06:00:00Z,2025-01-10,24,00:00:00,2025-01-10,24:00,N,25.37,1.0,13840.0,0.9122893560531664
2025-01-11T07:00:00Z,2025-01-11,1,01:00:00,2025-01-11,01:00,N,26.02,1.0,16364.0,0.873586580126375
2025-01-11T08:00:00Z,2025-01-11,2,02:00:00,2025-01-11,02:00,N,25.73,1.0,18821.0,0.835045494850577
2025-01-11T09:00:00Z,2025-01-11,3,03:00:00,2025-01-11,03:00,N,25.22,1.0,19968.0,0.8161271137143266
2025-01-11T10:00:00Z,2025-01-11,4,04:00:00,2025-01-11,04:00,N,25.13,1.0,20780.0,0.8007847043755809
2025-01-11T11:00:00Z,2025-01-11,5,05:00:00,2025-01-11,05:00,N,25.62,1.0,21587.0,0.7891219746324611
2025-01-11T12:00:00Z,2025-01-11,6,06:00:00,2025-01-11,06:00,N,30.81,1.0,22287.0,0.7800669981087338
2025-01-11T13:00:00Z,2025-01-11,7,07:00:00,2025-01-11,07:00,N,33.53,1.0,22232.0,0.779078433318868
2025-01-11T14:00:00Z,2025-01-11,8,08:00:00,2025-01-11,08:00,N,32.95,471.0,21855.0,0.779335075258246
2025-01-11T15:00:00Z,2025-01-11,9,09:00:00,2025-01-11,09:00,N,27.53,8844.0,20957.0,0.665453704913017
2025-01-11T16:00:00Z,2025-01-11,10,10:00:00,2025-01-11,10:00,N,27.31,18798.0,17685.0,0.5343895034724445
2025-01-11T17:00:00Z,2025-01-11,11,11:00:00,2025-01-11,11:00,N,23.04,19729.0,16532.0,0.495514573653756
2025-01-11T18:00:00Z,2025-01-11,12,12:00:00,2025-01-11,12:00,N,14.49,18684.0,17199.0,0.4543772754959786
2025-01-11T19:00:00Z,2025-01-11,13,13:00:00,2025-01-11,13:00,N,5.7,17593.0,18037.0,0.4159041701223195
2025-01-11T20:00:00Z,2025-01-11,14,14:00:00,2025-01-11,14:00,N,2.99,15942.0,19254.0,0.39880244757791217
2025-01-11T21:00:00Z,2025-01-11,15,15:00:00,2025-01-11,15:00,N,1.62,14870.0,19319.0,0.39993302934394065
2025-01-11T22:00:00Z,2025-01-11,16,16:00:00,2025-01-11,16:00,N,1.66,13851.0,18791.0,0.3965001506821671
2025-01-11T23:00:00Z,2025-01-11,17,17:00:00,2025-01-11,17:00,N,7.2,10514.0,20161.0,0.41559714286820704
2025-01-12T00:00:00Z,2025-01-11,18,18:00:00,2025-01-11,18:00,N,25.67,2484.0,21697.0,0.5959490288241951
2025-01-12T01:00:00Z,2025-01-11,19,19:00:00,2025-01-11,19:00,N,28.49,3.0,22702.0,0.7230164938509415
2025-01-12T02:00:00Z,2025-01-11,20,20:00:00,2025-01-11,20:00,N,25.13,1.0,24511.0,0.7294150471073234
2025-01-12T03:00:00Z,2025-01-11,21,21:00:00,2025-01-11,21:00,N,25.27,1.0,25011.0,0.7238561634965545
2025-01-12T04:00:00Z,2025-01-11,22,22:00:00,2025-01-11,22:00,N,24.08,1.0,25304.0,0.7180659675741802
2025-01-12T05:00:00Z,2025-01-11,23,23:00:00,2025-01-11,23:00,N,22.95,1.0,24507.0,0.735032178376567
2025-01-12T06:00:00Z,2025-01-11,24,00:00:00,2025-01-11,24:00,N,24.87,1.0,23606.0,0.7421338258247363
2025-01-12T07:00:00Z,2025-01-12,1,01:00:00,2025-01-12,01:00,N,25.3,1.0,21569.0,0.7709689745492823
2025-01-12T08:00:00Z,2025-01-12,2,02:00:00,2025-01-12,02:00,N,26.44,1.0,20848.0,0.7897322940157346
2025-01-12T09:00:00Z,2025-01-12,3,03:00:00,2025-01-12,03:00,N,25.32,1.0,21283.0,0.7773013727662358
2025-01-12T10:00:00Z,2025-01-12,4,04:00:00,2025-01-12,04:00,N,25.81,1.0,19172.0,0.8132659816977653
2025-01-12T11:00:00Z,2025-01-12,5,05:00:00,2025-01-12,05:00,N,25.54,1.0,19120.0,0.8261652604176282
2025-01-12T12:00:00Z,2025-01-12,6,06:00:00,2025-01-12,06:00,N,26.45,1.0,19094.0,0.8281247672758238
2025-01-12T13:00:00Z,2025-01-12,7,07:00:00,2025-01-12,07:00,N,32.51,1.0,19409.0,0.821006429756924
2025-01-12T14:00:00Z,2025-01-12,8,08:00:00,2025-01-12,08:00,N,31.5,256.0,19725.0,0.8074806373974956
2025-01-12T15:00:00Z,2025-01-12,9,09:00:00,2025-01-12,09:00,N,27.29,6624.0,17952.0,0.7302460659690655
2025-01-12T16:00:00Z,2025-01-12,10,10:00:00,2025-01-12,10:00,N,20.92,15246.0,13899.0,0.6276400582741578
2025-01-12T17:00:00Z,2025-01-12,11,11:00:00,2025-01-12,11:00,N,17.34,16452.0,15288.0,0.5340154208094117
2025-01-12T18:00:00Z,2025-01-12,12,12:00:00,2025-01-12,12:00,N,16.17,16397.0,15480.0,0.5053270068454491
2025-01-12T19:00:00Z,2025-01-12,13,13:00:00,2025-01-12,13:00,N,18.19,16256.0,14273.0,0.49128933992867857
2025-01-12T20:00:00Z,2025-01-12,14,14:00:00,2025-01-12,14:00,N,18.23,16702.0,12499.0,0.49596955813731797
2025-01-12T21:00:00Z,2025-01-12,15,15:00:00,2025-01-12,15:00,N,15.56,17252.0,11217.0,0.4865028032819707
2025-01-12T22:00:00Z,2025-01-12,16,16:00:00,2025-01-12,16:00,N,17.01,16253.0,10650.0,0.49089256506755385
2025-01-12T23:00:00Z,2025-01-12,17,17:00:00,2025-01-12,17:00,N,24.51,11459.0,10131.0,0.6181535719914258
2025-01-13T00:00:00Z,2025-01-12,18,18:00:00,2025-01-12,18:00,N,32.49,1992.0,8497.0,0.9175639144544848
2025-01-13T01:00:00Z,2025-01-12,19,19:00:00,2025-01-12,19:00,N,37.19,3.0,9230.0,0.9727062140878304
2025-01-13T02:00:00Z,2025-01-12,20,20:00:00,2025-01-12,20:00,N,37.93,1.0,12022.0,0.9399212291292461
2025-01-13T03:00:00Z,2025-01-12,21,21:00:00,2025-01-12,21:00,N,39.22,1.0,14596.0,0.8940746778690686
2025-01-13T04:00:00Z,2025-01-12,22,22:00:00,2025-01-12,22:00,N,36.38,1.0,15427.0,0.8787214817881055
2025-01-13T05:00:00Z,2025-01-12,23,23:00:00,2025-01-12,23:00,N,30.98,1.0,15464.0,0.8680366063011332
2025-01-13T06:00:00Z,2025-01-12,24,00:00:00,2025-01-12,24:00,N,31.01,1.0,15664.0,0.8406425541020678
2025-01-13T07:00:00Z,2025-01-13,1,01:00:00,2025-01-13,01:00,N,24.22,1.0,16013.0,0.8407481672622256
2025-01-13T08:00:00Z,2025-01-13,2,02:00:00,2025-01-13,02:00,N,24.16,1.0,15741.0,0.8474400897781855
2025-01-13T09:00:00Z,2025-01-13,3,03:00:00,2025-01-13,03:00,N,25.2,1.0,15012.0,0.8508568846337499
2025-01-13T10:00:00Z,2025-01-13,4,04:00:00,2025-01-13,04:00,N,26.05,1.0,13660.0,0.8779674696733994
2025-01-13T11:00:00Z,2025-01-13,5,05:00:00,2025-01-13,05:00,N,29.48,1.0,11777.0,0.9238143046511594
2025-01-13T12:00:00Z,2025-01-13,6,06:00:00,2025-01-13,06:00,N,41.18,1.0,9994.0,0.9651688724819152
2025-01-13T13:00:00Z,2025-01-13,7,07:00:00,2025-01-13,07:00,N,59.56,1.0,9100.0,0.9579971650532748
2025-01-13T14:00:00Z,2025-01-13,8,08:00:00,2025-01-13,08:00,N,53.33,464.0,8303.0,0.957606388894479
2025-01-13T15:00:00Z,2025-01-13,9,09:00:00,2025-01-13,09:00,N,35.22,7965.0,7387.0,0.8744045654303463
2025-01-13T16:00:00Z,2025-01-13,10,10:00:00,2025-01-13,10:00,N,27.23,17936.0,6430.0,0.7181054573209672
2025-01-13T17:00:00Z,2025-01-13,11,11:00:00,2025-01-13,11:00,N,23.84,19521.0,5595.0,0.6881557151606855
2025-01-13T18:00:00Z,2025-01-13,12,12:00:00,2025-01-13,12:00,N,23.95,19243.0,5742.0,0.6791059289749107
2025-01-13T19:00:00Z,2025-01-13,13,13:00:00,2025-01-13,13:00,N,22.97,19162.0,5886.0,0.6452937254725725
2025-01-13T20:00:00Z,2025-01-13,14,14:00:00,2025-01-13,14:00,N,21.4,19535.0,5624.0,0.6040622154438787
2025-01-13T21:00:00Z,2025-01-13,15,15:00:00,2025-01-13,15:00,N,18.2,20186.0,5287.0,0.5826965951100207
2025-01-13T22:00:00Z,2025-01-13,16,16:00:00,2025-01-13,16:00,N,17.03,19716.0,5168.0,0.601533202161505
2025-01-13T23:00:00Z,2025-01-13,17,17:00:00,2025-01-13,17:00,N,25.33,13613.0,5079.0,0.7273041481030634
2025-01-14T00:00:00Z,2025-01-13,18,18:00:00,2025-01-13,18:00,N,39.9,2522.0,4379.0,0.9754683371717523
2025-01-14T01:00:00Z,2025-01-13,19,19:00:00,2025-01-13,19:00,N,38.22,4.0,4624.0,1.0117470302762206
2025-01-14T02:00:00Z,2025-01-13,20,20:00:00,2025-01-13,20:00,N,41.68,1.0,6237.0,1.006195445642842
2025-01-14T03:00:00Z,2025-01-13,21,21:00:00,2025-01-13,21:00,N,39.21,1.0,8210.0,1.005592461693887
2025-01-14T04:00:00Z,2025-01-13,22,22:00:00,2025-01-13,22:00,N,31.55,1.0,10279.0,0.9775350426574068
2025-01-14T05:00:00Z,2025-01-13,23,23:00:00,2025-01-13,23:00,N,27.67,1.0,12482.0,0.9333581292407747
2025-01-14T06:00:00Z,2025-01-13,24,00:00:00,2025-01-13,24:00,N,27.13,1.0,14172.0,0.902911110494073
2025-01-14T07:00:00Z,2025-01-14,1,01:00:00,2025-01-14,01:00,N,25.7,1.0,14405.0,0.8959451122640144
2025-01-14T08:00:00Z,2025-01-14,2,02:00:00,2025-01-14,02:00,N,25.27,1.0,14891.0,0.8873045572576361
2025-01-14T09:00:00Z,2025-01-14,3,03:00:00,2025-01-14,03:00,N,25.83,1.0,14433.0,0.890743437451174
2025-01-14T10:00:00Z,2025-01-14,4,04:00:00,2025-01-14,04:00,N,26.77,1.0,13243.0,0.9115756390072651
2025-01-14T11:00:00Z,2025-01-14,5,05:00:00,2025-01-14,05:00,N,28.38,1.0,13342.0,0.9088295041944654
2025-01-14T12:00:00Z,2025-01-14,6,06:00:00,2025-01-14,06:00,N,36.12,1.0,12615.0,0.9269817040130436
2025-01-14T13:00:00Z,2025-01-14,7,07:00:00,2025-01-14,07:00,N,51.78,1.0,11812.0,0.926006505491639
2025-01-14T14:00:00Z,2025-01-14,8,08:00:00,2025-01-14,08:00,N,49.62,165.0,10367.0,0.9213964261386368
2025-01-14T15:00:00Z,2025-01-14,9,09:00:00,2025-01-14,09:00,N,33.51,4123.0,9195.0,0.9060778573069316
2025-01-14T16:00:00Z,2025-01-14,10,10:00:00,2025-01-14,10:00,N,28.76,11321.0,6446.0,0.8481473377433384
2025-01-14T17:00:00Z,2025-01-14,11,11:00:00,2025-01-14,11:00,N,25.99,13888.0,4973.0,0.8204180294568504
2025-01-14T18:00:00Z,2025-01-14,12,12:00:00,2025-01-14,12:00,N,23.89,14329.0,5356.0,0.7855087636309925
2025-01-14T19:00:00Z,2025-01-14,13,13:00:00,2025-01-14,13:00,N,23.23,13810.0,4562.0,0.7942978562311204
2025-01-14T20:00:00Z,2025-01-14,14,14:00:00,2025-01-14,14:00,N,22.05,13389.0,3498.0,0.8259080953719503
2025-01-14T21:00:00Z,2025-01-14,15,15:00:00,2025-01-14,15:00,N,21.65,13080.0,3055.0,0.8434657615953789
2025-01-14T22:00:00Z,2025-01-14,16,16:00:00,2025-01-14,16:00,N,22.81,12011.0,2784.0,0.8698963777639769
2025-01-14T23:00:00Z,2025-01-14,17,17:00:00,2025-01-14,17:00,N,26.9,8596.0,2620.0,0.9332278926265072
2025-01-15T00:00:00Z,2025-01-14,18,18:00:00,2025-01-14,18:00,N,40.41,1921.0,2573.0,1.0208982116363465
2025-01-15T01:00:00Z,2025-01-14,19,19:00:00,2025-01-14,19:00,N,40.45,5.0,3582.0,1.0224260901954305
2025-01-15T02:00:00Z,2025-01-14,20,20:00:00,2025-01-14,20:00,N,39.87,1.0,5558.0,1.019985655032821
2025-01-15T03:00:00Z,2025-01-14,21,21:00:00,2025-01-14,21:00,N,33.75,1.0,6762.0,1.021024693388551
2025-01-15T04:00:00Z,2025-01-14,22,22:00:00,2025-01-14,22:00,N,29.65,1.0,7572.0,1.0115834110707682
2025-01-15T05:00:00Z,2025-01-14,23,23:00:00,2025-01-14,23:00,N,28.36,0.0,8516.0,0.9939673609196515
2025-01-15T06:00:00Z,2025-01-14,24,00:00:00,2025-01-14,24:00,N,28.13,0.0,7891.0,1.0039630345468684
2025-01-15T07:00:00Z,2025-01-15,1,01:00:00,2025-01-15,01:00,N,27.53,0.0,6472.0,1.0264077336599515
2025-01-15T08:00:00Z,2025-01-15,2,02:00:00,2025-01-15,02:00,N,27.02,0.0,5816.0,1.0407966456992492
2025-01-15T09:00:00Z,2025-01-15,3,03:00:00,2025-01-15,03:00,N,26.78,0.0,5250.0,1.0514106067629272
2025-01-15T10:00:00Z,2025-01-15,4,04:00:00,2025-01-15,04:00,N,25.74,0.0,5174.0,1.0508009397556393
2025-01-15T11:00:00Z,2025-01-15,5,05:00:00,2025-01-15,05:00,N,26.53,0.0,5107.0,1.0468629516817567
2025-01-15T12:00:00Z,2025-01-15,6,06:00:00,2025-01-15,06:00,N,31.44,0.0,5386.0,1.0270448843216076
2025-01-15T13:00:00Z,2025-01-15,7,07:00:00,2025-01-15,07:00,N,45.17,1.0,5902.0,0.9945689545875797
2025-01-15T14:00:00Z,2025-01-15,8,08:00:00,2025-01-15,08:00,N,43.92,110.0,5247.0,0.9875546215937211
2025-01-15T15:00:00Z,2025-01-15,9,09:00:00,2025-01-15,09:00,N,35.48,3864.0,5271.0,0.9459369531374004
2025-01-15T16:00:00Z,2025-01-15,10,10:00:00,2025-01-15,10:00,N,30.62,11830.0,5046.0,0.8358088231783771
2025-01-15T17:00:00Z,2025-01-15,11,11:00:00,2025-01-15,11:00,N,27.35,13974.0,4395.0,0.8106965882736413
2025-01-15T18:00:00Z,2025-01-15,12,12:00:00,2025-01-15,12:00,N,25.6,14448.0,3927.0,0.8103948519616537
2025-01-15T19:00:00Z,2025-01-15,13,13:00:00,2025-01-15,13:00,N,24.4,14579.0,3673.0,0.7975862982135513
2025-01-15T20:00:00Z,2025-01-15,14,14:00:00,2025-01-15,14:00,N,23.22,14741.0,4014.0,0.7766359712655976
2025-01-15T21:00:00Z,2025-01-15,15,15:00:00,2025-01-15,15:00,N,22.49,14768.0,4560.0,0.7318931056737481
2025-01-15T22:00:00Z,2025-01-15,16,16:00:00,2025-01-15,16:00,N,22.69,13769.0,4389.0,0.7436427845095509
2025-01-15T23:00:00Z,2025-01-15,17,17:00:00,2025-01-15,17:00,N,26.27,9444.0,3938.0,0.8666870480396704
2025-01-16T00:00:00Z,2025-01-15,18,18:00:00,2025-01-15,18:00,N,37.18,1824.0,3853.0,1.0058767845260181
2025-01-16T01:00:00Z,2025-01-15,19,19:00:00,2025-01-15,19:00,N,39.17,2.0,4244.0,1.0255834155100136
2025-01-16T02:00:00Z,2025-01-15,20,20:00:00,2025-01-15,20:00,N,40.28,0.0,4707.0,1.0310651929456247
2025-01-16T03:00:00Z,2025-01-15,21,21:00:00,2025-01-15,21:00,N,41.64,1.0,4714.0,1.0362299995944784
2025-01-16T04:00:00Z,2025-01-15,22,22:00:00,2025-01-15,22:00,N,35.07,1.0,4787.0,1.0430540628349356
2025-01-16T05:00:00Z,2025-01-15,23,23:00:00,2025-01-15,23:00,N,30.52,1.0,4401.0,1.05652210366725
2025-01-16T06:00:00Z,2025-01-15,24,00:00:00,2025-01-15,24:00,N,29.5,1.0,4380.0,1.06321103028637
2025-01-16T07:00:00Z,2025-01-16,1,01:00:00,2025-01-16,01:00,N,32.24,1.0,4520.0,1.0699713780859217
2025-01-16T08:00:00Z,2025-01-16,2,02:00:00,2025-01-16,02:00,N,30.82,1.0,4673.0,1.0679932449421676
2025-01-16T09:00:00Z,2025-01-16,3,03:00:00,2025-01-16,03:00,N,30.34,1.0,5498.0,1.053545343246841
2025-01-16T10:00:00Z,2025-01-16,4,04:00:00,2025-01-16,04:00,N,31.55,1.0,5841.0,1.043168576955033
2025-01-16T11:00:00Z,2025-01-16,5,05:00:00,2025-01-16,05:00,N,30.94,1.0,5539.0,1.0438148487733607
2025-01-16T12:00:00Z,2025-01-16,6,06:00:00,2025-01-16,06:00,N,31.81,1.0,5297.0,1.0366530501986446
2025-01-16T13:00:00Z,2025-01-16,7,07:00:00,2025-01-16,07:00,N,50.01,1.0,5616.0,1.0069807247078506
2025-01-16T14:00:00Z,2025-01-16,8,08:00:00,2025-01-16,08:00,N,54.44,463.0,6011.0,0.9726541591908316
2025-01-16T15:00:00Z,2025-01-16,9,09:00:00,2025-01-16,09:00,N,32.9,7079.0,5620.0,0.8979677853683614
2025-01-16T16:00:00Z,2025-01-16,10,10:00:00,2025-01-16,10:00,N,38.75,16073.0,4031.0,0.7814712181900189
2025-01-16T17:00:00Z,2025-01-16,11,11:00:00,2025-01-16,11:00,N,29.44,17778.0,2433.0,0.7626466457182896
2025-01-16T18:00:00Z,2025-01-16,12,12:00:00,2025-01-16,12:00,N,29.52,18198.0,2799.0,0.7314840562958507
2025-01-16T19:00:00Z,2025-01-16,13,13:00:00,2025-01-16,13:00,N,26.59,17476.0,3626.0,0.7093098533239166
2025-01-16T20:00:00Z,2025-01-16,14,14:00:00,2025-01-16,14:00,N,26.23,17120.0,4063.0,0.683509325043996
2025-01-16T21:00:00Z,2025-01-16,15,15:00:00,2025-01-16,15:00,N,25.26,17339.0,4374.0,0.6396178850975426
2025-01-16T22:00:00Z,2025-01-16,16,16:00:00,2025-01-16,16:00,N,26.17,16665.0,4482.0,0.6365643989982596
2025-01-16T23:00:00Z,2025-01-16,17,17:00:00,2025-01-16,17:00,N,29.6,12922.0,4662.0,0.7250792481653567
2025-01-17T00:00:00Z,2025-01-16,18,18:00:00,2025-01-16,18:00,N,43.71,2585.0,5471.0,0.9639321439095243
2025-01-17T01:00:00Z,2025-01-16,19,19:00:00,2025-01-16,19:00,N,50.68,2.0,8464.0,0.9740137108437449
2025-01-17T02:00:00Z,2025-01-16,20,20:00:00,2025-01-16,20:00,N,41.91,0.0,13724.0,0.8995974584017955
2025-01-17T03:00:00Z,2025-01-16,21,21:00:00,2025-01-16,21:00,N,33.83,0.0,16731.0,0.8523585823451251
2025-01-17T04:00:00Z,2025-01-16,22,22:00:00,2025-01-16,22:00,N,30.72,1.0,20876.0,0.7448475953351942
2025-01-17T05:00:00Z,2025-01-16,23,23:00:00,2025-01-16,23:00,N,25.54,1.0,22938.0,0.6957062787732282
2025-01-17T06:00:00Z,2025-01-16,24,00:00:00,2025-01-16,24:00,N,20.48,1.0,23582.0,0.6602718911705969
2025-01-17T07:00:00Z,2025-01-17,1,01:00:00,2025-01-17,01:00,N,17.68,1.0,23943.0,0.6292067250974951
2025-01-17T08:00:00Z,2025-01-17,2,02:00:00,2025-01-17,02:00,N,16.71,1.0,23981.0,0.6250925628474279
2025-01-17T09:00:00Z,2025-01-17,3,03:00:00,2025-01-17,03:00,N,15.84,1.0,23471.0,0.6434345735108936
2025-01-17T10:00:00Z,2025-01-17,4,04:00:00,2025-01-17,04:00,N,17.58,1.0,23387.0,0.6483809355667424
2025-01-17T11:00:00Z,2025-01-17,5,05:00:00,2025-01-17,05:00,N,20.22,1.0,22831.0,0.667526559106593
2025-01-17T12:00:00Z,2025-01-17,6,06:00:00,2025-01-17,06:00,N,26.06,1.0,22940.0,0.697739420126345
2025-01-17T13:00:00Z,2025-01-17,7,07:00:00,2025-01-17,07:00,N,33.71,1.0,23215.0,0.7131148667550905
2025-01-17T14:00:00Z,2025-01-17,8,08:00:00,2025-01-17,08:00,N,34.87,194.0,23799.0,0.699903516620998
2025-01-17T15:00:00Z,2025-01-17,9,09:00:00,2025-01-17,09:00,N,27.78,2681.0,23340.0,0.6712100173636917
2025-01-17T16:00:00Z,2025-01-17,10,10:00:00,2025-01-17,10:00,N,24.95,6243.0,22670.0,0.5781788932341635
2025-01-17T17:00:00Z,2025-01-17,11,11:00:00,2025-01-17,11:00,N,22.72,6776.0,22035.0,0.5898177087130083
2025-01-17T18:00:00Z,2025-01-17,12,12:00:00,2025-01-17,12:00,N,21.88,7188.0,22516.0,0.555221107421226
2025-01-17T19:00:00Z,2025-01-17,13,13:00:00,2025-01-17,13:00,N,9.56,8086.0,23215.0,0.48938146895560286
2025-01-17T20:00:00Z,2025-01-17,14,14:00:00,2025-01-17,14:00,N,7.03,8171.0,23496.0,0.4727637379789193
2025-01-17T21:00:00Z,2025-01-17,15,15:00:00,2025-01-17,15:00,N,9.75,7005.0,23556.0,0.4786207808256166
2025-01-17T22:00:00Z,2025-01-17,16,16:00:00,2025-01-17,16:00,N,19.62,5950.0,23804.0,0.47298834023209585
2025-01-17T23:00:00Z,2025-01-17,17,17:00:00,2025-01-17,17:00,N,21.48,4364.0,23988.0,0.5008053764457249
2025-01-18T00:00:00Z,2025-01-17,18,18:00:00,2025-01-17,18:00,N,23.36,992.0,24882.0,0.6059505445409135
2025-01-18T01:00:00Z,2025-01-17,19,19:00:00,2025-01-17,19:00,N,25.1,4.0,25897.0,0.6433963755819522
2025-01-18T02:00:00Z,2025-01-17,20,20:00:00,2025-01-17,20:00,N,23.65,1.0,26611.0,0.6043083405514292
2025-01-18T03:00:00Z,2025-01-17,21,21:00:00,2025-01-17,21:00,N,22.6,1.0,26582.0,0.576950038119432
2025-01-18T04:00:00Z,2025-01-17,22,22:00:00,2025-01-17,22:00,N,20.07,1.0,26081.0,0.5762487400578922
2025-01-18T05:00:00Z,2025-01-17,23,23:00:00,2025-01-17,23:00,N,17.89,1.0,25252.0,0.569736163818344
2025-01-18T06:00:00Z,2025-01-17,24,00:00:00,2025-01-17,24:00,N,17.98,1.0,25955.0,0.5010291680140995
2025-01-18T07:00:00Z,2025-01-18,1,01:00:00,2025-01-18,01:00,N,15.35,1.0,25744.0,0.46090129354953197
2025-01-18T08:00:00Z,2025-01-18,2,02:00:00,2025-01-18,02:00,N,16.18,1.0,24378.0,0.4813876996247227
2025-01-18T09:00:00Z,2025-01-18,3,03:00:00,2025-01-18,03:00,N,16.75,1.0,23195.0,0.5314738964995186
2025-01-18T10:00:00Z,2025-01-18,4,04:00:00,2025-01-18,04:00,N,20.21,1.0,22528.0,0.570625614572915
2025-01-18T11:00:00Z,2025-01-18,5,05:00:00,2025-01-18,05:00,N,24.39,1.0,21068.0,0.6343742413957908
2025-01-18T12:00:00Z,2025-01-18,6,06:00:00,2025-01-18,06:00,N,28.17,1.0,20030.0,0.6973538042613447
2025-01-18T13:00:00Z,2025-01-18,7,07:00:00,2025-01-18,07:00,N,31.19,1.0,18734.0,0.7418442748592625
2025-01-18T14:00:00Z,2025-01-18,8,08:00:00,2025-01-18,08:00,N,32.99,264.0,18035.0,0.7845255882607243
2025-01-18T15:00:00Z,2025-01-18,9,09:00:00,2025-01-18,09:00,N,23.09,7799.0,17046.0,0.6534169899466805
2025-01-18T16:00:00Z,2025-01-18,10,10:00:00,2025-01-18,10:00,N,6.25,14939.0,16253.0,0.46690300056639855
2025-01-18T17:00:00Z,2025-01-18,11,11:00:00,2025-01-18,11:00,N,5.48,15085.0,15323.0,0.4372546755175683
2025-01-18T18:00:00Z,2025-01-18,12,12:00:00,2025-01-18,12:00,N,5.35,14845.0,14047.0,0.44443899275257653
2025-01-18T19:00:00Z,2025-01-18,13,13:00:00,2025-01-18,13:00,N,10.07,14118.0,13311.0,0.45640373012212804
2025-01-18T20:00:00Z,2025-01-18,14,14:00:00,2025-01-18,14:00,N,6.88,13043.0,13353.0,0.46771835775160836
2025-01-18T21:00:00Z,2025-01-18,15,15:00:00,2025-01-18,15:00,N,1.29,12593.0,12987.0,0.4804230158968741
